entity_key,class_name,display_name,package,module,extends,abstract,entity,schema,table,photo_adapter_required,existing_actions,custom_action_candidates,eligibility,eligibility_reason,source_path
ais.database.model.AbsenPiketMahasiswa,AbsenPiketMahasiswa,Absen Piket Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,absen_piket_mahasiswa,False,ais\action\master\AbsenPiketMahasiswaAction.java,onAbsen|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\AbsenPiketMahasiswa.java
ais.database.model.AccessedUsers,AccessedUsers,Accessed Users,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,accessed_users,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\AccessedUsers.java
ais.database.model.AfiliasiCalonMahasiswa,AfiliasiCalonMahasiswa,Afiliasi Calon Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,afiliasi_calon_mahasiswa,False,ais\action\master\AfiliasiCalonMahasiswaAction.java,onDosen|onMahasiswa|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\AfiliasiCalonMahasiswa.java
ais.database.model.Agama,Agama,Agama,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,agama,False,ais\action\master\AgamaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\Agama.java
ais.database.model.Akreditasi,Akreditasi,Akreditasi,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,akreditasi,False,ais\action\master\AkreditasiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\Akreditasi.java
ais.database.model.AkunManajemen,AkunManajemen,Akun Manajemen,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,akun_manajemen,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\AkunManajemen.java
ais.database.model.AlatTransportasiMahasiswa,AlatTransportasiMahasiswa,Alat Transportasi Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,alat_transportasi_mahasiswa,False,ais\action\master\AlatTransportasiMahasiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\AlatTransportasiMahasiswa.java
ais.database.model.AngkatanKurikulum,AngkatanKurikulum,Angkatan Kurikulum,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,angkatan_kurikulum,False,ais\action\master\AngkatanKurikulumAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\AngkatanKurikulum.java
ais.database.model.AngketPenilaianDosen,AngketPenilaianDosen,Angket Penilaian Dosen,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,angket_penilaian_dosen,False,ais\action\master\AngketPenilaianDosenAction.java,onAngketAngketUmum|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\AngketPenilaianDosen.java
ais.database.model.AngketPenilaianUmum,AngketPenilaianUmum,Angket Penilaian Umum,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,angket_penilaian_umum,False,ais\action\master\AngketPenilaianUmumAction.java,onAngketAngketUmum|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\AngketPenilaianUmum.java
ais.database.model.AsesemenPenilaian,AsesemenPenilaian,Asesemen Penilaian,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,asesemen_penilaian,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\AsesemenPenilaian.java
ais.database.model.Asesor,Asesor,Asesor,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,asesor,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\Asesor.java
ais.database.model.AsesorNilai,AsesorNilai,Asesor Nilai,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,asesor_nilai,False,ais\action\master\bkd\AsesorNilaiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\AsesorNilai.java
ais.database.model.AsesorPegawai,AsesorPegawai,Asesor Pegawai,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,asesor_pegawai,False,ais\action\master\bkd\helper\AsesorPegawaiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\AsesorPegawai.java
ais.database.model.AsesorPenunjangKinerjaDosen,AsesorPenunjangKinerjaDosen,Asesor Penunjang Kinerja Dosen,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,asesor_penunjang_kinerja_dosen,False,ais\action\master\bkd\AsesorPenunjangKinerjaDosenAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\AsesorPenunjangKinerjaDosen.java
ais.database.model.Asrama,Asrama,Asrama,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,asrama,False,ais\action\master\AsramaAction.java,onTampilAsrama|onUploadData|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\Asrama.java
ais.database.model.AsramaPunyaMahasiswa,AsramaPunyaMahasiswa,Asrama Punya Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,asrama_punya_mahasiswa,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\AsramaPunyaMahasiswa.java
ais.database.model.BackupLog,BackupLog,Backup Log,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,backup_log,False,,,REVIEW_REQUIRED,nama mengindikasikan data transaksi/log/internal: Log,ais\database\model\BackupLog.java
ais.database.model.BadanHukum,BadanHukum,Badan Hukum,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,badanhukum,False,ais\action\master\BadanHukumAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\BadanHukum.java
ais.database.model.Bank,Bank,Bank,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,bank,False,ais\action\master\BankAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\Bank.java
ais.database.model.BankHost,BankHost,Bank Host,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,bank_host,False,ais\action\master\BankHostAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\BankHost.java
ais.database.model.BankSoal,BankSoal,Bank Soal,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,bank_soal,False,ais\action\master\BankSoalAction.java,onKategori|onEvent|onAddExternal,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\BankSoal.java
ais.database.model.BankSoalDetail,BankSoalDetail,Bank Soal Detail,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,bank_soal_detail,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\BankSoalDetail.java
ais.database.model.Bantuan,Bantuan,Bantuan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,bantuan,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\Bantuan.java
ais.database.model.BaypassPembayaranMahasiswa,BaypassPembayaranMahasiswa,Baypass Pembayaran Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,baypass_pembayaran_mahasiswa,False,ais\action\master\BaypassPembayaranMahasiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\BaypassPembayaranMahasiswa.java
ais.database.model.Beasiswa,Beasiswa,Beasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,beasiswa,False,ais\action\master\BeasiswaAction.java,onPenerima|onStatistik|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\Beasiswa.java
ais.database.model.BeasiswaPunyaItemBiayaTambahan,BeasiswaPunyaItemBiayaTambahan,Beasiswa Punya Item Biaya Tambahan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,beasiswa_punya_item_biaya_tambahan,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\BeasiswaPunyaItemBiayaTambahan.java
ais.database.model.Berkas,Berkas,Berkas,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,berkas,False,ais\action\master\BerkasAction.java,onEvent|onAddBerkas|onReloadTree,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\Berkas.java
ais.database.model.BerkasHasilAkreditasi,BerkasHasilAkreditasi,Berkas Hasil Akreditasi,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,berkas_hasil_akreditasi,False,ais\action\master\BerkasHasilAkreditasiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\BerkasHasilAkreditasi.java
ais.database.model.BerkasHasilAkreditasiPunyaNama,BerkasHasilAkreditasiPunyaNama,Berkas Hasil Akreditasi Punya Nama,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,berkas_hasil_akreditasi_punya_nama,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\BerkasHasilAkreditasiPunyaNama.java
ais.database.model.BiodataCalonMahasiswa,BiodataCalonMahasiswa,Biodata Calon Mahasiswa,ais.database.model,root,ais.database.model.VOMahasiswa,False,True,public,biodata_calon_mahasiswa,True,ais\action\master\BiodataCalonMahasiswaAction.java|ais\action\master\pmb\BiodataCalonMahasiswaAction.java,onEvent|onCetakKartu,REVIEW_REQUIRED,membutuhkan adapter foto; mempunyai aksi khusus existing,ais\database\model\BiodataCalonMahasiswa.java
ais.database.model.BiodataCalonMahasiswaPunyaVerifikasiBerkas,BiodataCalonMahasiswaPunyaVerifikasiBerkas,Biodata Calon Mahasiswa Punya Verifikasi Berkas,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,biodata_calon_mahasiswa_punya_verifikasi_berkas,False,ais\action\master\BiodataCalonMahasiswaPunyaVerifikasiBerkasAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\BiodataCalonMahasiswaPunyaVerifikasiBerkas.java
ais.database.model.BiodataCalonMahasiswaPunyaVerifikasiMatapelajaran,BiodataCalonMahasiswaPunyaVerifikasiMatapelajaran,Biodata Calon Mahasiswa Punya Verifikasi Matapelajaran,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,biodata_calon_mahasiswa_punya_verifikasi_matapelajaran,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\BiodataCalonMahasiswaPunyaVerifikasiMatapelajaran.java
ais.database.model.BiodataCalonMahasiswaPunyaVerifikasiParameter,BiodataCalonMahasiswaPunyaVerifikasiParameter,Biodata Calon Mahasiswa Punya Verifikasi Parameter,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,biodata_calon_mahasiswa_punya_verifikasi_parameter,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\BiodataCalonMahasiswaPunyaVerifikasiParameter.java
ais.database.model.BiodataDosen,BiodataDosen,Biodata Dosen,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,biodata_dosen,False,ais\action\master\BiodataDosenAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\BiodataDosen.java
ais.database.model.BiodataMahasiswa,BiodataMahasiswa,Biodata Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,biodata_mahasiswa,False,ais\action\master\BiodataMahasiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\BiodataMahasiswa.java
ais.database.model.BiodataPegawai,BiodataPegawai,Biodata Pegawai,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,biodata_pegawai,False,ais\action\master\BiodataPegawaiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\BiodataPegawai.java
ais.database.model.BlacklistIp,BlacklistIp,Blacklist Ip,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,blacklist_ip,False,ais\action\master\BlacklistIpAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\BlacklistIp.java
ais.database.model.BlokirMahasiswa,BlokirMahasiswa,Blokir Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,blokir_mahasiswa,False,ais\action\master\BlokirMahasiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\BlokirMahasiswa.java
ais.database.model.Brand,Brand,Brand,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,brand,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\Brand.java
ais.database.model.BuktiPembayaran,BuktiPembayaran,Bukti Pembayaran,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,bukti_pembayaran,False,ais\action\master\BuktiPembayaranAction.java,onEvent|onAddExternal,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\BuktiPembayaran.java
ais.database.model.BukuBahanAjar,BukuBahanAjar,Buku Bahan Ajar,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,buku_bahan_ajar,False,ais\action\master\BukuBahanAjarAction.java,onEvent|onAddExternal,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\BukuBahanAjar.java
ais.database.model.CabangPrestasiDosen,CabangPrestasiDosen,Cabang Prestasi Dosen,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,cabang_prestasi_dosen,False,ais\action\master\CabangPrestasiDosenAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\CabangPrestasiDosen.java
ais.database.model.CabangPrestasiMahasiswa,CabangPrestasiMahasiswa,Cabang Prestasi Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,cabang_prestasi_mahasiswa,False,ais\action\master\CabangPrestasiMahasiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\CabangPrestasiMahasiswa.java
ais.database.model.CabangPrestasiPegawai,CabangPrestasiPegawai,Cabang Prestasi Pegawai,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,cabang_prestasi_pegawai,False,ais\action\master\CabangPrestasiPegawaiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\CabangPrestasiPegawai.java
ais.database.model.CapaianJurusan,CapaianJurusan,Capaian Jurusan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,capaian_jurusan,False,ais\action\master\CapaianJurusanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\CapaianJurusan.java
ais.database.model.CatatanAdministrasi,CatatanAdministrasi,Catatan Administrasi,ais.database.model,root,ais.database.model.sop.DataSop,False,True,public,catatan_administrasi,False,ais\action\master\CatatanAdministrasiAction.java,onDasbor|onLaporan|onJenisCatatanAdministrasi|onManajemenParameter|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\CatatanAdministrasi.java
ais.database.model.CatatanMahasiswa,CatatanMahasiswa,Catatan Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,catatan_mahasiswa,False,ais\action\master\CatatanMahasiswaAction.java,onDasbor|onLaporan|onJenisCatatanMahasiswa|onManajemenParameter|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\CatatanMahasiswa.java
ais.database.model.CatatanPegawai,CatatanPegawai,Catatan Pegawai,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,catatan_pegawai,False,ais\action\master\CatatanPegawaiAction.java,onLaporan|onJenisCatatanPegawai|onManajemenParameter|onEvent|onDasbor,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\CatatanPegawai.java
ais.database.model.CekKesehatan,CekKesehatan,Cek Kesehatan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,cek_kesehatan,False,ais\action\master\pmb\CekKesehatanAction.java,onPsikotes|onEvent|onPilihCalonMahasiswa|onCetak,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\CekKesehatan.java
ais.database.model.CekPsikotest,CekPsikotest,Cek Psikotest,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,cek_psikotest,False,ais\action\master\pmb\CekPsikotestAction.java,onEvent|onPilihCalonMahasiswa|onCetak,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\CekPsikotest.java
ais.database.model.ChatConvertation,ChatConvertation,Chat Convertation,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,chat_convertation,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\ChatConvertation.java
ais.database.model.ChatMessage,ChatMessage,Chat Message,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,chat_message,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\ChatMessage.java
ais.database.model.ChecklistBaruPenilaianDosenOlehMahasiswa,ChecklistBaruPenilaianDosenOlehMahasiswa,Checklist Baru Penilaian Dosen Oleh Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,checklist_baru_penilaian_dosen_oleh_mahasiswa,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\ChecklistBaruPenilaianDosenOlehMahasiswa.java
ais.database.model.ChecklistBaruPenilaianOlehDosen,ChecklistBaruPenilaianOlehDosen,Checklist Baru Penilaian Oleh Dosen,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,checklist_baru_penilaian_oleh_dosen,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\ChecklistBaruPenilaianOlehDosen.java
ais.database.model.ChecklistHasilPenilaianUmum,ChecklistHasilPenilaianUmum,Checklist Hasil Penilaian Umum,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,checklist_hasil_penilaian_umum,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\ChecklistHasilPenilaianUmum.java
ais.database.model.ChecklistPenilaianDosen,ChecklistPenilaianDosen,Checklist Penilaian Dosen,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,checklist_penilaian_dosen,False,ais\action\master\ChecklistPenilaianDosenAction.java,onAngketUmum|onParameterAngketUmum|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\ChecklistPenilaianDosen.java
ais.database.model.ChecklistPenilaianDosenOlehMahasiswa,ChecklistPenilaianDosenOlehMahasiswa,Checklist Penilaian Dosen Oleh Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,checklist_penilaian_dosen_oleh_mahasiswa,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\ChecklistPenilaianDosenOlehMahasiswa.java
ais.database.model.ChecklistPenilaianUmum,ChecklistPenilaianUmum,Checklist Penilaian Umum,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,checklist_penilaian_umum,False,ais\action\master\ChecklistPenilaianUmumAction.java,onSubGrupAngketUmum|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\ChecklistPenilaianUmum.java
ais.database.model.CicilanPembayaran,CicilanPembayaran,Cicilan Pembayaran,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,cicilan_pembayaran,False,ais\action\master\CicilanPembayaranAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\CicilanPembayaran.java
ais.database.model.CicilanPembayaranGagal,CicilanPembayaranGagal,Cicilan Pembayaran Gagal,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,cicilan_pembayaran_gagal,False,ais\action\master\CicilanPembayaranGagalAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\CicilanPembayaranGagal.java
ais.database.model.CustomerService,CustomerService,Customer Service,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,customer_service,False,ais\action\master\CustomerServiceAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\CustomerService.java
ais.database.model.CutiBersama,CutiBersama,Cuti Bersama,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,cuti_bersama,False,ais\action\master\CutiBersamaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\CutiBersama.java
ais.database.model.Dashboard,Dashboard,Dashboard,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,dashboard,False,ais\action\master\DashboardAction.java,onSarjana|onEvent,REVIEW_REQUIRED,nama mengindikasikan data transaksi/log/internal: Dashboard; mempunyai aksi khusus existing,ais\database\model\Dashboard.java
ais.database.model.DataPunyaArtikel,DataPunyaArtikel,Data Punya Artikel,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,data_punya_artikel,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\DataPunyaArtikel.java
ais.database.model.DataPunyaBukuBahanAjar,DataPunyaBukuBahanAjar,Data Punya Buku Bahan Ajar,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,data_punya_buku_bahan_ajar,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\DataPunyaBukuBahanAjar.java
ais.database.model.DataPunyaItem,DataPunyaItem,Data Punya Item,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,data_punya_item,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\DataPunyaItem.java
ais.database.model.DataSister,DataSister,Data Sister,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,data_sister,False,ais\action\master\DataSisterAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\DataSister.java
ais.database.model.DendaPembayaran,DendaPembayaran,Denda Pembayaran,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,denda_pembayaran,False,ais\action\master\DendaPembayaranAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\DendaPembayaran.java
ais.database.model.DendaPembayaranNominal,DendaPembayaranNominal,Denda Pembayaran Nominal,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,denda_pembayaran_nominal,False,ais\action\master\DendaPembayaranNominalAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\DendaPembayaranNominal.java
ais.database.model.Deposit,Deposit,Deposit,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,deposit,False,ais\action\master\DepositAction.java|ais\action\master\sirs\DepositAction.java,onCaraBayarTabungan|onLaporanDeposit|onJenis|onPenggunaan|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\Deposit.java
ais.database.model.DetailBiaya,DetailBiaya,Detail Biaya,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,detail_biaya,False,ais\action\master\DetailBiayaAction.java,onEvent,REVIEW_REQUIRED,nama mengindikasikan data transaksi/log/internal: DetailBiaya; mempunyai aksi khusus existing,ais\database\model\DetailBiaya.java
ais.database.model.DetailKegiatan,DetailKegiatan,Detail Kegiatan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,detail_kegiatan,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\DetailKegiatan.java
ais.database.model.DetailKelasPertemuan,DetailKelasPertemuan,Detail Kelas Pertemuan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,detail_kelas_pertemuan,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\DetailKelasPertemuan.java
ais.database.model.DetailKelompokKegiatanKedosenan,DetailKelompokKegiatanKedosenan,Detail Kelompok Kegiatan Kedosenan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,detail_kelompok_kegiatan_kedosenan,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\DetailKelompokKegiatanKedosenan.java
ais.database.model.DetailKelompokKegiatanKemahasiswaan,DetailKelompokKegiatanKemahasiswaan,Detail Kelompok Kegiatan Kemahasiswaan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,detail_kelompok_kegiatan_kemahasiswaan,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\DetailKelompokKegiatanKemahasiswaan.java
ais.database.model.DetailLogLogin,DetailLogLogin,Detail Log Login,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,detail_log_login,False,ais\action\master\DetailLogLoginAction.java,onEvent,REVIEW_REQUIRED,nama mengindikasikan data transaksi/log/internal: Log; mempunyai aksi khusus existing,ais\database\model\DetailLogLogin.java
ais.database.model.DetailSettingBiaya,DetailSettingBiaya,Detail Setting Biaya,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,detail_setting_biaya,False,ais\action\master\helper\DetailSettingBiayaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\DetailSettingBiaya.java
ais.database.model.Detailperkuliahan,Detailperkuliahan,Detailperkuliahan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,detailperkuliahan,False,ais\action\master\DetailperkuliahanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\Detailperkuliahan.java
ais.database.model.DiskonMahasiswa,DiskonMahasiswa,Diskon Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,diskon_mahasiswa,False,ais\action\master\DiskonMahasiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\DiskonMahasiswa.java
ais.database.model.Diskusi,Diskusi,Diskusi,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,diskusi,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\Diskusi.java
ais.database.model.DiskusiKomentar,DiskusiKomentar,Diskusi Komentar,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,diskusi_komentar,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\DiskusiKomentar.java
